Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
212763,USB-C Charging Cable,1,11.95,08/23/22 21:25,"690 6th St, San Francisco, CA 94016"
212764,Lightning Charging Cable,1,14.95,08/22/22 20:46,"962 West St, New York City, NY 10001"
212765,USB-C Charging Cable,1,11.95,08/03/22 23:23,"203 Lake St, Portland, OR 97035"
212766,USB-C Charging Cable,1,11.95,08/30/22 20:37,"503 South St, San Francisco, CA 94016"
212767,Lightning Charging Cable,1,14.95,08/22/22 06:16,"881 Chestnut St, Atlanta, GA 30301"
212768,Lightning Charging Cable,1,14.95,08/08/22 21:03,"942 4th St, San Francisco, CA 94016"
212769,34in Ultrawide Monitor,1,379.99,08/14/22 15:46,"634 13th St, San Francisco, CA 94016"
212770,USB-C Charging Cable,1,11.95,08/01/22 15:18,"233 Forest St, Atlanta, GA 30301"
212771,Wired Headphones,1,11.99,08/18/22 10:58,"27 Maple St, San Francisco, CA 94016"
212772,Bose SoundSport Headphones,1,99.99,08/18/22 18:39,"583 Chestnut St, Los Angeles, CA 90001"
212773,Flatscreen TV,1,300.0,08/13/22 14:39,"193 Lakeview St, Atlanta, GA 30301"
212774,Bose SoundSport Headphones,1,99.99,08/05/22 06:55,"175 Lake St, Dallas, TX 75001"
212775,USB-C Charging Cable,1,11.95,08/13/22 15:24,"778 14th St, Los Angeles, CA 90001"
212776,AAA Batteries (4-pack),1,2.99,08/11/22 18:19,"586 Chestnut St, New York City, NY 10001"
212777,AAA Batteries (4-pack),1,2.99,08/03/22 17:58,"837 West St, San Francisco, CA 94016"
212778,Lightning Charging Cable,1,14.95,08/03/22 20:41,"501 Johnson St, San Francisco, CA 94016"
212779,Google Phone,1,600.0,08/25/22 00:05,"192 Dogwood St, New York City, NY 10001"
212780,27in 4K Gaming Monitor,1,389.99,08/29/22 15:49,"961 Church St, Austin, TX 73301"
212781,iPhone,1,700.0,08/11/22 08:53,"706 10th St, San Francisco, CA 94016"
212782,34in Ultrawide Monitor,1,379.99,08/17/22 20:31,"23 Lincoln St, New York City, NY 10001"
212783,Wired Headphones,1,11.99,08/10/22 09:43,"669 Elm St, San Francisco, CA 94016"
212783,Wired Headphones,1,11.99,08/10/22 09:43,"669 Elm St, San Francisco, CA 94016"
212784,iPhone,1,700.0,08/12/22 13:28,"536 Center St, Los Angeles, CA 90001"
212785,USB-C Charging Cable,1,11.95,08/12/22 13:41,"163 14th St, Portland, OR 97035"
212786,Apple Airpods Headphones,1,150.0,08/13/22 20:20,"688 9th St, Atlanta, GA 30301"
212787,Wired Headphones,1,11.99,08/27/22 08:46,"589 Dogwood St, New York City, NY 10001"
212788,USB-C Charging Cable,1,11.95,08/06/22 10:51,"908 Highland St, Los Angeles, CA 90001"
212789,USB-C Charging Cable,1,11.95,08/19/22 14:50,"898 11th St, Seattle, WA 98101"
212790,ThinkPad Laptop,1,999.99,08/12/22 12:18,"513 Elm St, Los Angeles, CA 90001"
212791,Wired Headphones,1,11.99,08/25/22 21:15,"747 Meadow St, San Francisco, CA 94016"
212792,iPhone,1,700.0,08/13/22 13:46,"400 Spruce St, San Francisco, CA 94016"
212793,USB-C Charging Cable,1,11.95,08/16/22 20:59,"428 1st St, San Francisco, CA 94016"
212794,Wired Headphones,1,11.99,08/24/22 23:17,"209 South St, Los Angeles, CA 90001"
212795,Wired Headphones,1,11.99,08/19/22 18:32,"442 Forest St, San Francisco, CA 94016"
212796,27in FHD Monitor,1,149.99,08/04/22 11:37,"965 North St, Austin, TX 73301"
212797,Lightning Charging Cable,1,14.95,08/20/22 23:21,"820 7th St, Los Angeles, CA 90001"
212798,AAA Batteries (4-pack),3,2.99,08/23/22 18:04,"562 Elm St, Boston, MA 02215"
212799,USB-C Charging Cable,1,11.95,08/19/22 14:09,"81 Lake St, New York City, NY 10001"
212800,Macbook Pro Laptop,1,1700.0,08/12/22 23:07,"155 Adams St, San Francisco, CA 94016"
212801,27in FHD Monitor,1,149.99,08/07/22 00:29,"142 11th St, Atlanta, GA 30301"
212802,Lightning Charging Cable,1,14.95,08/16/22 13:06,"183 Center St, Seattle, WA 98101"
212803,AAA Batteries (4-pack),2,2.99,08/18/22 11:31,"444 Willow St, New York City, NY 10001"
212804,AAA Batteries (4-pack),3,2.99,08/30/22 16:31,"155 Church St, San Francisco, CA 94016"
212805,Apple Airpods Headphones,1,150.0,08/31/22 08:53,"37 Cedar St, Austin, TX 73301"
212806,Bose SoundSport Headphones,1,99.99,08/16/22 03:02,"269 Washington St, Dallas, TX 75001"
212807,34in Ultrawide Monitor,1,379.99,08/22/22 14:02,"564 Hickory St, Portland, OR 97035"
212808,USB-C Charging Cable,1,11.95,08/18/22 22:12,"973 Center St, Austin, TX 73301"
212809,34in Ultrawide Monitor,1,379.99,08/16/22 09:03,"261 7th St, Austin, TX 73301"
212810,Apple Airpods Headphones,1,150.0,08/29/22 08:57,"794 Cherry St, San Francisco, CA 94016"
212811,Wired Headphones,1,11.99,08/19/22 08:28,"673 Washington St, San Francisco, CA 94016"
212812,AAA Batteries (4-pack),5,2.99,08/03/22 06:18,"788 Main St, Atlanta, GA 30301"
212813,Apple Airpods Headphones,1,150.0,08/06/22 09:54,"562 Chestnut St, Atlanta, GA 30301"
212814,Wired Headphones,1,11.99,08/29/22 12:02,"771 Pine St, San Francisco, CA 94016"
212815,Wired Headphones,1,11.99,08/19/22 19:00,"376 13th St, Atlanta, GA 30301"
212816,Apple Airpods Headphones,1,150.0,08/01/22 20:19,"150 Park St, Portland, ME 04101"
212817,Apple Airpods Headphones,1,150.0,08/31/22 18:39,"891 9th St, San Francisco, CA 94016"
212818,USB-C Charging Cable,1,11.95,08/16/22 21:33,"633 6th St, Austin, TX 73301"
212819,27in 4K Gaming Monitor,1,389.99,08/10/22 19:33,"461 South St, San Francisco, CA 94016"
212820,Wired Headphones,1,11.99,08/11/22 18:48,"991 Dogwood St, New York City, NY 10001"
212821,USB-C Charging Cable,1,11.95,08/18/22 19:38,"24 5th St, Los Angeles, CA 90001"
212822,Macbook Pro Laptop,1,1700.0,08/10/22 10:46,"941 Spruce St, San Francisco, CA 94016"
212823,ThinkPad Laptop,1,999.99,08/10/22 17:22,"746 River St, Portland, OR 97035"
212824,27in FHD Monitor,1,149.99,08/09/22 12:48,"594 Spruce St, New York City, NY 10001"
212825,20in Monitor,1,109.99,08/23/22 10:23,"779 River St, New York City, NY 10001"
212826,iPhone,1,700.0,08/20/22 11:29,"962 Main St, San Francisco, CA 94016"
212827,USB-C Charging Cable,1,11.95,08/19/22 07:54,"799 South St, Los Angeles, CA 90001"
212828,iPhone,1,700.0,08/07/22 17:48,"529 10th St, New York City, NY 10001"
212829,Google Phone,1,600.0,08/02/22 02:32,"950 Lakeview St, Seattle, WA 98101"
212829,USB-C Charging Cable,1,11.95,08/02/22 02:32,"950 Lakeview St, Seattle, WA 98101"
212830,Wired Headphones,1,11.99,08/29/22 18:40,"60 Jefferson St, Los Angeles, CA 90001"
212831,27in FHD Monitor,1,149.99,08/02/22 17:58,"148 9th St, San Francisco, CA 94016"
212832,ThinkPad Laptop,1,999.99,08/02/22 20:15,"627 Walnut St, Portland, OR 97035"
212833,Macbook Pro Laptop,1,1700.0,08/01/22 15:02,"955 11th St, San Francisco, CA 94016"
212834,AA Batteries (4-pack),1,3.84,08/17/22 07:39,"231 Walnut St, San Francisco, CA 94016"
212835,Lightning Charging Cable,1,14.95,08/03/22 15:27,"9 Church St, Dallas, TX 75001"
212836,27in 4K Gaming Monitor,1,389.99,08/24/22 22:37,"955 Maple St, Los Angeles, CA 90001"
212837,Google Phone,1,600.0,08/11/22 02:57,"567 1st St, New York City, NY 10001"
212838,Lightning Charging Cable,1,14.95,08/01/22 22:38,"969 Hill St, Seattle, WA 98101"
212839,Flatscreen TV,1,300.0,08/16/22 17:57,"147 7th St, Portland, OR 97035"
212840,Wired Headphones,1,11.99,08/10/22 09:51,"69 Madison St, San Francisco, CA 94016"
212841,Google Phone,1,600.0,08/13/22 16:33,"278 13th St, Austin, TX 73301"
212842,27in FHD Monitor,1,149.99,08/27/22 22:19,"638 Elm St, San Francisco, CA 94016"
212843,iPhone,1,700.0,08/27/22 11:41,"880 Forest St, Dallas, TX 75001"
212844,AAA Batteries (4-pack),1,2.99,08/02/22 01:39,"314 Ridge St, Portland, OR 97035"
212845,Wired Headphones,1,11.99,08/09/22 19:35,"904 Forest St, San Francisco, CA 94016"
212846,Flatscreen TV,1,300.0,08/18/22 10:42,"844 Main St, Boston, MA 02215"
212847,Apple Airpods Headphones,1,150.0,08/14/22 20:21,"388 Meadow St, Boston, MA 02215"
212848,Apple Airpods Headphones,1,150.0,08/18/22 11:18,"899 Lakeview St, Atlanta, GA 30301"
212849,34in Ultrawide Monitor,1,379.99,08/22/22 09:47,"11 10th St, Boston, MA 02215"
212850,Wired Headphones,1,11.99,08/21/22 22:41,"574 5th St, New York City, NY 10001"
212851,Wired Headphones,1,11.99,08/17/22 17:34,"398 Dogwood St, Seattle, WA 98101"
212852,34in Ultrawide Monitor,1,379.99,08/30/22 15:12,"207 Lincoln St, Seattle, WA 98101"
212853,AA Batteries (4-pack),1,3.84,08/26/22 20:18,"551 Chestnut St, Atlanta, GA 30301"
212854,Bose SoundSport Headphones,1,99.99,08/05/22 10:15,"997 Willow St, Los Angeles, CA 90001"
212855,Lightning Charging Cable,1,14.95,08/22/22 21:18,"581 1st St, Los Angeles, CA 90001"
212856,USB-C Charging Cable,1,11.95,08/17/22 16:38,"734 Ridge St, Boston, MA 02215"
212857,AA Batteries (4-pack),1,3.84,08/21/22 14:56,"412 7th St, Seattle, WA 98101"
212858,34in Ultrawide Monitor,1,379.99,08/08/22 10:52,"353 Jackson St, Dallas, TX 75001"
212859,20in Monitor,1,109.99,08/22/22 21:23,"740 Jefferson St, Los Angeles, CA 90001"
212860,iPhone,1,700.0,08/01/22 11:35,"647 Lakeview St, Boston, MA 02215"
212860,Lightning Charging Cable,1,14.95,08/01/22 11:35,"647 Lakeview St, Boston, MA 02215"
212861,AA Batteries (4-pack),2,3.84,08/27/22 11:26,"184 Lincoln St, Los Angeles, CA 90001"
212862,AAA Batteries (4-pack),1,2.99,08/12/22 15:04,"399 Johnson St, San Francisco, CA 94016"
212863,Wired Headphones,1,11.99,08/16/22 19:36,"86 River St, Seattle, WA 98101"
212864,Wired Headphones,1,11.99,08/31/22 13:25,"371 9th St, Atlanta, GA 30301"
212865,Google Phone,1,600.0,08/03/22 02:50,"402 14th St, Los Angeles, CA 90001"
212866,Bose SoundSport Headphones,1,99.99,08/06/22 11:04,"926 Lakeview St, San Francisco, CA 94016"
212867,USB-C Charging Cable,1,11.95,08/05/22 21:56,"197 12th St, Austin, TX 73301"
212868,Lightning Charging Cable,1,14.95,08/21/22 17:46,"275 4th St, Atlanta, GA 30301"
212869,USB-C Charging Cable,4,11.95,08/18/22 12:05,"968 Cherry St, Austin, TX 73301"
212870,Bose SoundSport Headphones,1,99.99,08/09/22 21:10,"793 8th St, Boston, MA 02215"
212871,Bose SoundSport Headphones,1,99.99,08/16/22 15:08,"92 Forest St, Atlanta, GA 30301"
212872,Flatscreen TV,1,300.0,08/08/22 19:32,"486 Madison St, San Francisco, CA 94016"
212873,Lightning Charging Cable,1,14.95,08/18/22 14:20,"721 Jefferson St, New York City, NY 10001"
212874,iPhone,1,700.0,08/20/22 14:54,"761 Church St, Los Angeles, CA 90001"
212874,Wired Headphones,1,11.99,08/20/22 14:54,"761 Church St, Los Angeles, CA 90001"
212875,Lightning Charging Cable,1,14.95,08/17/22 16:46,"192 11th St, Austin, TX 73301"
212876,USB-C Charging Cable,1,11.95,08/10/22 15:18,"370 Chestnut St, New York City, NY 10001"
212877,Macbook Pro Laptop,1,1700.0,08/13/22 08:50,"935 13th St, Boston, MA 02215"
212878,USB-C Charging Cable,1,11.95,08/04/22 17:53,"801 Spruce St, Portland, OR 97035"
212879,27in 4K Gaming Monitor,1,389.99,08/31/22 15:58,"907 1st St, San Francisco, CA 94016"
212880,USB-C Charging Cable,1,11.95,08/25/22 14:38,"605 5th St, Dallas, TX 75001"
212881,Wired Headphones,1,11.99,08/28/22 13:12,"320 13th St, San Francisco, CA 94016"
212882,Wired Headphones,1,11.99,08/06/22 20:13,"103 Lakeview St, Austin, TX 73301"
212883,AA Batteries (4-pack),1,3.84,08/22/22 10:27,"197 12th St, Los Angeles, CA 90001"
212884,Bose SoundSport Headphones,1,99.99,08/10/22 16:02,"418 6th St, San Francisco, CA 94016"
212885,Apple Airpods Headphones,1,150.0,08/04/22 09:48,"890 Park St, Portland, OR 97035"
212886,Bose SoundSport Headphones,1,99.99,08/29/22 14:36,"629 West St, Austin, TX 73301"
212887,Wired Headphones,2,11.99,08/14/22 11:43,"304 Ridge St, Portland, OR 97035"
212888,Apple Airpods Headphones,1,150.0,08/05/22 13:40,"458 5th St, Los Angeles, CA 90001"
212888,ThinkPad Laptop,1,999.99,08/05/22 13:40,"458 5th St, Los Angeles, CA 90001"
212889,AA Batteries (4-pack),1,3.84,08/23/22 08:28,"13 13th St, San Francisco, CA 94016"
212890,USB-C Charging Cable,1,11.95,08/09/22 22:57,"718 Willow St, Seattle, WA 98101"
,,,,,
212891,AA Batteries (4-pack),1,3.84,08/21/22 12:53,"804 Lake St, San Francisco, CA 94016"
212892,Bose SoundSport Headphones,1,99.99,08/13/22 14:45,"522 14th St, Los Angeles, CA 90001"
212893,Macbook Pro Laptop,1,1700,08/20/22 22:02,"35 Meadow St, Atlanta, GA 30301"
212894,USB-C Charging Cable,1,11.95,08/16/22 20:24,"136 Ridge St, San Francisco, CA 94016"
212895,Apple Airpods Headphones,1,150,08/02/22 08:39,"192 South St, Boston, MA 02215"
212896,Apple Airpods Headphones,1,150,08/31/22 17:12,"455 Dogwood St, Portland, OR 97035"
212897,USB-C Charging Cable,1,11.95,08/06/22 20:35,"869 Park St, Boston, MA 02215"
212898,Wired Headphones,1,11.99,08/28/22 17:38,"771 Lakeview St, San Francisco, CA 94016"
212899,AAA Batteries (4-pack),1,2.99,08/07/22 10:57,"322 Meadow St, San Francisco, CA 94016"
212900,27in FHD Monitor,1,149.99,08/19/22 21:36,"661 Main St, Boston, MA 02215"
212901,Apple Airpods Headphones,1,150,08/05/22 02:53,"654 Center St, San Francisco, CA 94016"
212902,Wired Headphones,1,11.99,08/13/22 02:59,"864 1st St, Boston, MA 02215"
212903,AA Batteries (4-pack),1,3.84,08/19/22 19:58,"888 Lakeview St, New York City, NY 10001"
212904,ThinkPad Laptop,1,999.99,08/22/22 17:10,"891 Lincoln St, Boston, MA 02215"
212905,AAA Batteries (4-pack),3,2.99,08/27/22 15:24,"484 Spruce St, New York City, NY 10001"
212906,USB-C Charging Cable,1,11.95,08/04/22 10:44,"462 13th St, Seattle, WA 98101"
212907,USB-C Charging Cable,1,11.95,08/17/22 05:06,"351 1st St, New York City, NY 10001"
212908,Macbook Pro Laptop,1,1700,08/09/22 07:54,"27 10th St, Boston, MA 02215"
212908,27in 4K Gaming Monitor,1,389.99,08/09/22 07:54,"27 10th St, Boston, MA 02215"
212909,Wired Headphones,1,11.99,08/18/22 12:16,"598 Lake St, Dallas, TX 75001"
212910,Macbook Pro Laptop,1,1700,08/20/22 23:49,"6 Jefferson St, Boston, MA 02215"
212911,Macbook Pro Laptop,1,1700,08/23/22 20:29,"650 Jefferson St, Boston, MA 02215"
212912,USB-C Charging Cable,1,11.95,08/29/22 03:40,"235 Johnson St, Boston, MA 02215"
212913,iPhone,1,700,08/13/22 06:54,"503 11th St, Portland, ME 04101"
212914,Bose SoundSport Headphones,1,99.99,08/24/22 14:42,"904 River St, Seattle, WA 98101"
212915,Apple Airpods Headphones,1,150,08/16/22 01:20,"928 Jackson St, Seattle, WA 98101"
212916,AA Batteries (4-pack),2,3.84,08/16/22 11:20,"404 Elm St, San Francisco, CA 94016"
212917,USB-C Charging Cable,1,11.95,08/30/22 17:41,"166 Willow St, Atlanta, GA 30301"
212918,Wired Headphones,1,11.99,08/27/22 15:42,"508 Madison St, Seattle, WA 98101"
212919,Lightning Charging Cable,1,14.95,08/12/22 13:13,"672 Jackson St, Seattle, WA 98101"
212920,Lightning Charging Cable,1,14.95,08/18/22 17:28,"285 Lakeview St, Portland, ME 04101"
212921,Google Phone,1,600,08/02/22 23:58,"583 Spruce St, Boston, MA 02215"
212922,Lightning Charging Cable,1,14.95,08/06/22 23:58,"459 Ridge St, New York City, NY 10001"
212923,Lightning Charging Cable,1,14.95,08/01/22 17:15,"861 Ridge St, San Francisco, CA 94016"
212924,iPhone,1,700,08/18/22 13:24,"775 Jefferson St, Dallas, TX 75001"
212925,Macbook Pro Laptop,1,1700,08/27/22 15:55,"656 Ridge St, Atlanta, GA 30301"
212926,Bose SoundSport Headphones,1,99.99,08/22/22 16:13,"137 5th St, Boston, MA 02215"
212927,USB-C Charging Cable,1,11.95,08/17/22 12:34,"941 Cedar St, Los Angeles, CA 90001"
212928,USB-C Charging Cable,1,11.95,08/05/22 13:13,"507 Madison St, New York City, NY 10001"
212929,20in Monitor,1,109.99,08/13/22 17:57,"693 Jefferson St, San Francisco, CA 94016"
212930,Apple Airpods Headphones,1,150,08/21/22 10:12,"79 Walnut St, Seattle, WA 98101"
212931,AA Batteries (4-pack),1,3.84,08/21/22 17:02,"204 8th St, Portland, OR 97035"
212932,Lightning Charging Cable,1,14.95,08/17/22 01:34,"181 Jefferson St, San Francisco, CA 94016"
212933,Macbook Pro Laptop,1,1700,08/03/22 22:42,"252 Jackson St, Seattle, WA 98101"
212934,USB-C Charging Cable,1,11.95,08/20/22 19:18,"703 Elm St, New York City, NY 10001"
212935,Lightning Charging Cable,1,14.95,08/06/22 20:58,"773 Maple St, San Francisco, CA 94016"
212936,USB-C Charging Cable,1,11.95,08/28/22 18:41,"489 Lincoln St, San Francisco, CA 94016"
212937,Wired Headphones,1,11.99,08/31/22 19:25,"683 Cherry St, San Francisco, CA 94016"
212937,USB-C Charging Cable,1,11.95,08/31/22 19:25,"683 Cherry St, San Francisco, CA 94016"
212938,Wired Headphones,1,11.99,08/08/22 16:06,"594 Lake St, Boston, MA 02215"
212939,Apple Airpods Headphones,1,150,08/04/22 15:49,"240 Church St, New York City, NY 10001"
212940,27in FHD Monitor,1,149.99,08/19/22 21:59,"824 Chestnut St, San Francisco, CA 94016"
212941,Apple Airpods Headphones,1,150,08/24/22 20:00,"486 Sunset St, San Francisco, CA 94016"
212942,34in Ultrawide Monitor,1,379.99,08/25/22 19:01,"209 8th St, Boston, MA 02215"
212943,ThinkPad Laptop,1,999.99,08/19/22 06:01,"722 Walnut St, New York City, NY 10001"
212944,Wired Headphones,1,11.99,08/12/22 10:35,"880 1st St, Atlanta, GA 30301"
212945,20in Monitor,1,109.99,08/06/22 22:15,"288 2nd St, Boston, MA 02215"
212946,USB-C Charging Cable,1,11.95,08/03/22 15:29,"624 Jefferson St, San Francisco, CA 94016"
212947,AAA Batteries (4-pack),1,2.99,08/16/22 20:33,"517 Highland St, San Francisco, CA 94016"
212948,Google Phone,1,600,08/05/22 16:52,"159 Ridge St, San Francisco, CA 94016"
212949,34in Ultrawide Monitor,1,379.99,08/03/22 02:12,"521 Park St, Seattle, WA 98101"
212950,Bose SoundSport Headphones,1,99.99,08/31/22 23:52,"633 Spruce St, Dallas, TX 75001"
212951,AA Batteries (4-pack),2,3.84,08/27/22 23:38,"297 Highland St, San Francisco, CA 94016"
212952,USB-C Charging Cable,2,11.95,08/01/22 10:17,"879 Sunset St, Los Angeles, CA 90001"
212953,27in FHD Monitor,1,149.99,08/20/22 18:36,"95 Center St, Los Angeles, CA 90001"
212954,34in Ultrawide Monitor,1,379.99,08/23/22 09:37,"101 Dogwood St, San Francisco, CA 94016"
212955,Lightning Charging Cable,1,14.95,08/26/22 17:50,"826 Madison St, San Francisco, CA 94016"
212956,Lightning Charging Cable,1,14.95,08/02/22 10:54,"303 5th St, New York City, NY 10001"
212957,Google Phone,1,600,08/03/22 11:18,"203 8th St, San Francisco, CA 94016"
212958,AAA Batteries (4-pack),2,2.99,08/11/22 19:33,"521 Adams St, Los Angeles, CA 90001"
212959,AA Batteries (4-pack),3,3.84,08/25/22 09:02,"29 Sunset St, New York City, NY 10001"
212960,Wired Headphones,1,11.99,08/06/22 21:25,"894 Hickory St, Austin, TX 73301"
212961,Apple Airpods Headphones,2,150,08/14/22 07:41,"764 Adams St, Austin, TX 73301"
212962,USB-C Charging Cable,1,11.95,08/04/22 10:29,"601 Hill St, San Francisco, CA 94016"
212963,27in FHD Monitor,1,149.99,08/22/22 20:34,"909 South St, Dallas, TX 75001"
212964,Wired Headphones,1,11.99,08/23/22 10:59,"108 River St, San Francisco, CA 94016"
212965,Lightning Charging Cable,1,14.95,08/13/22 18:36,"734 Lakeview St, Boston, MA 02215"
212966,AAA Batteries (4-pack),3,2.99,08/23/22 14:18,"257 Willow St, San Francisco, CA 94016"
212967,Lightning Charging Cable,1,14.95,08/29/22 12:23,"198 Hickory St, Austin, TX 73301"
212968,Bose SoundSport Headphones,1,99.99,08/05/22 12:00,"138 Jefferson St, Los Angeles, CA 90001"
212969,Wired Headphones,1,11.99,08/09/22 12:29,"606 Elm St, New York City, NY 10001"
212970,Bose SoundSport Headphones,1,99.99,08/24/22 23:36,"396 6th St, Atlanta, GA 30301"
212971,Apple Airpods Headphones,1,150,08/29/22 22:09,"677 8th St, San Francisco, CA 94016"
212972,Lightning Charging Cable,1,14.95,08/08/22 22:09,"376 8th St, Dallas, TX 75001"
212973,Wired Headphones,1,11.99,08/19/22 21:20,"104 Hickory St, Atlanta, GA 30301"
212974,Wired Headphones,1,11.99,08/08/22 19:39,"450 Lake St, San Francisco, CA 94016"
212975,ThinkPad Laptop,1,999.99,08/18/22 10:54,"699 Spruce St, Seattle, WA 98101"
212976,AAA Batteries (4-pack),1,2.99,08/24/22 20:50,"768 Maple St, New York City, NY 10001"
212977,USB-C Charging Cable,1,11.95,08/24/22 21:50,"589 Forest St, Portland, OR 97035"
212978,AA Batteries (4-pack),2,3.84,08/10/22 13:11,"892 Wilson St, New York City, NY 10001"
212979,Wired Headphones,2,11.99,08/30/22 17:20,"229 Jackson St, Dallas, TX 75001"
212980,27in 4K Gaming Monitor,1,389.99,08/21/22 09:41,"527 Madison St, New York City, NY 10001"
212981,34in Ultrawide Monitor,1,379.99,08/17/22 11:29,"724 Jackson St, Dallas, TX 75001"
212982,Flatscreen TV,1,300,08/03/22 01:45,"362 13th St, San Francisco, CA 94016"
212983,27in 4K Gaming Monitor,1,389.99,08/20/22 20:34,"137 Lincoln St, New York City, NY 10001"
212984,Wired Headphones,2,11.99,08/04/22 16:50,"309 Wilson St, San Francisco, CA 94016"
212985,AAA Batteries (4-pack),3,2.99,08/19/22 15:37,"851 Adams St, New York City, NY 10001"
212986,Macbook Pro Laptop,1,1700,08/30/22 12:19,"474 2nd St, New York City, NY 10001"
212987,USB-C Charging Cable,1,11.95,08/11/22 13:11,"710 8th St, New York City, NY 10001"
212988,AA Batteries (4-pack),1,3.84,08/30/22 08:13,"180 Maple St, San Francisco, CA 94016"
212989,AAA Batteries (4-pack),1,2.99,08/10/22 10:16,"393 Sunset St, San Francisco, CA 94016"
212990,AA Batteries (4-pack),1,3.84,08/08/22 05:40,"936 Maple St, Los Angeles, CA 90001"
212991,USB-C Charging Cable,1,11.95,08/08/22 13:56,"890 14th St, New York City, NY 10001"
212992,USB-C Charging Cable,1,11.95,08/23/22 19:42,"88 Meadow St, Los Angeles, CA 90001"
212993,Bose SoundSport Headphones,1,99.99,08/16/22 09:23,"585 Forest St, Atlanta, GA 30301"
212994,AAA Batteries (4-pack),1,2.99,08/02/22 14:53,"211 River St, San Francisco, CA 94016"
