Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
194481,Lightning Charging Cable,1,14.95,06/05/22 09:26,"841 11th St, San Francisco, CA 94016"
194482,ThinkPad Laptop,1,999.99,06/28/22 16:48,"570 Johnson St, Boston, MA 02215"
194483,USB-C Charging Cable,1,11.95,06/05/22 07:05,"274 North St, San Francisco, CA 94016"
194484,Lightning Charging Cable,1,14.95,06/23/22 23:47,"7 Johnson St, Seattle, WA 98101"
194485,27in 4K Gaming Monitor,1,389.99,06/23/22 19:28,"278 Ridge St, San Francisco, CA 94016"
194485,USB-C Charging Cable,1,11.95,06/23/22 19:28,"278 Ridge St, San Francisco, CA 94016"
194486,AA Batteries (4-pack),1,3.84,06/22/22 19:13,"606 North St, San Francisco, CA 94016"
194487,Vareebadd Phone,1,400,06/29/22 21:53,"604 Forest St, San Francisco, CA 94016"
194488,Google Phone,1,600,06/11/22 15:25,"426 Forest St, New York City, NY 10001"
194488,Wired Headphones,1,11.99,06/11/22 15:25,"426 Forest St, New York City, NY 10001"
194489,Apple Airpods Headphones,1,150,06/08/22 16:35,"461 Elm St, Portland, OR 97035"
194490,Flatscreen TV,1,300,06/19/22 10:03,"481 6th St, San Francisco, CA 94016"
194491,Lightning Charging Cable,1,14.95,06/07/22 18:27,"169 Center St, New York City, NY 10001"
194492,USB-C Charging Cable,1,11.95,06/02/22 15:43,"389 Cedar St, Los Angeles, CA 90001"
194493,Bose SoundSport Headphones,1,99.99,06/07/22 12:54,"929 Ridge St, Los Angeles, CA 90001"
194494,USB-C Charging Cable,1,11.95,06/18/22 08:53,"305 Cherry St, Portland, OR 97035"
194495,Lightning Charging Cable,1,14.95,06/07/22 11:40,"492 Cherry St, Seattle, WA 98101"
194496,Apple Airpods Headphones,1,150,06/07/22 06:34,"753 Madison St, Austin, TX 73301"
194497,USB-C Charging Cable,2,11.95,06/07/22 10:18,"241 Lincoln St, Los Angeles, CA 90001"
194498,Flatscreen TV,1,300,06/02/22 22:05,"165 10th St, San Francisco, CA 94016"
194499,USB-C Charging Cable,1,11.95,06/26/22 21:01,"220 Madison St, San Francisco, CA 94016"
194500,Wired Headphones,1,11.99,06/09/22 17:50,"817 Adams St, New York City, NY 10001"
194501,Lightning Charging Cable,2,14.95,06/23/22 16:21,"639 Pine St, San Francisco, CA 94016"
194502,USB-C Charging Cable,1,11.95,06/23/22 16:16,"709 Cedar St, Los Angeles, CA 90001"
194503,Macbook Pro Laptop,1,1700,06/14/22 17:20,"724 Jefferson St, Los Angeles, CA 90001"
194504,Bose SoundSport Headphones,1,99.99,06/30/22 15:01,"9 Cedar St, San Francisco, CA 94016"
194505,USB-C Charging Cable,1,11.95,06/18/22 12:23,"247 West St, Atlanta, GA 30301"
194506,USB-C Charging Cable,1,11.95,06/01/22 15:21,"743 North St, Atlanta, GA 30301"
194507,Wired Headphones,1,11.99,06/17/22 12:13,"85 1st St, Los Angeles, CA 90001"
194508,Lightning Charging Cable,1,14.95,06/02/22 19:16,"571 Main St, Austin, TX 73301"
194509,AAA Batteries (4-pack),1,2.99,06/08/22 18:23,"973 Highland St, Portland, OR 97035"
194510,Wired Headphones,1,11.99,06/26/22 18:32,"321 Cedar St, New York City, NY 10001"
194511,Apple Airpods Headphones,1,150,06/10/22 10:43,"16 Cherry St, Boston, MA 02215"
194512,Wired Headphones,1,11.99,06/26/22 23:04,"585 8th St, Boston, MA 02215"
194513,Wired Headphones,2,11.99,06/12/22 02:49,"841 Lincoln St, Los Angeles, CA 90001"
194514,Bose SoundSport Headphones,1,99.99,06/09/22 19:34,"966 Wilson St, Boston, MA 02215"
194515,Lightning Charging Cable,1,14.95,06/15/22 01:22,"874 1st St, New York City, NY 10001"
194515,iPhone,1,700,06/15/22 01:22,"874 1st St, New York City, NY 10001"
194516,Wired Headphones,1,11.99,06/11/22 16:47,"541 Johnson St, San Francisco, CA 94016"
194517,USB-C Charging Cable,1,11.95,06/16/22 13:02,"923 Lake St, Los Angeles, CA 90001"
194518,Apple Airpods Headphones,1,150,06/19/22 14:01,"502 7th St, San Francisco, CA 94016"
194519,ThinkPad Laptop,1,999.99,06/09/22 17:12,"778 14th St, Seattle, WA 98101"
194520,ThinkPad Laptop,1,999.99,06/16/22 18:11,"793 Center St, Boston, MA 02215"
194521,Vareebadd Phone,1,400,06/18/22 15:32,"591 12th St, Boston, MA 02215"
194522,USB-C Charging Cable,1,11.95,06/13/22 10:30,"184 Sunset St, Austin, TX 73301"
194523,ThinkPad Laptop,1,999.99,06/24/22 07:50,"222 11th St, Austin, TX 73301"
194524,Flatscreen TV,1,300,06/10/22 11:57,"541 Meadow St, Portland, OR 97035"
194525,34in Ultrawide Monitor,1,379.99,06/14/22 12:07,"233 North St, San Francisco, CA 94016"
194526,Bose SoundSport Headphones,1,99.99,06/05/22 09:23,"169 Ridge St, Portland, OR 97035"
194527,Apple Airpods Headphones,1,150,06/05/22 09:21,"861 North St, San Francisco, CA 94016"
194528,Apple Airpods Headphones,1,150,06/29/22 23:43,"478 13th St, Boston, MA 02215"
194529,Bose SoundSport Headphones,1,99.99,06/02/22 11:08,"821 Madison St, San Francisco, CA 94016"
194530,AAA Batteries (4-pack),1,2.99,06/20/22 18:28,"616 Hill St, New York City, NY 10001"
194531,27in FHD Monitor,1,149.99,06/07/22 20:43,"32 Jackson St, San Francisco, CA 94016"
