Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
232514,AAA Batteries (4-pack),1,2.99,10/23/22 08:10,"875 13th St, Dallas, TX 75001"
232515,27in FHD Monitor,1,149.99,10/02/22 09:00,"46 11th St, San Francisco, CA 94016"
232516,Google Phone,1,600.0,10/21/22 08:53,"167 Center St, Dallas, TX 75001"
232517,Bose SoundSport Headphones,1,99.99,10/28/22 12:21,"381 1st St, Seattle, WA 98101"
232518,34in Ultrawide Monitor,1,379.99,10/15/22 10:18,"606 Park St, Los Angeles, CA 90001"
232519,Apple Airpods Headphones,1,150.0,10/28/22 17:53,"462 Spruce St, Seattle, WA 98101"
232520,iPhone,1,700.0,10/22/22 15:35,"214 11th St, San Francisco, CA 94016"
232521,AA Batteries (4-pack),2,3.84,10/24/22 23:14,"185 8th St, Atlanta, GA 30301"
232522,Apple Airpods Headphones,1,150.0,10/17/22 11:53,"824 Maple St, Los Angeles, CA 90001"
232523,AAA Batteries (4-pack),2,2.99,10/01/22 06:04,"838 Meadow St, Seattle, WA 98101"
232524,27in FHD Monitor,1,149.99,10/18/22 23:02,"643 Washington St, New York City, NY 10001"
232525,iPhone,1,700.0,10/04/22 18:41,"686 Cedar St, Dallas, TX 75001"
232525,Lightning Charging Cable,2,14.95,10/04/22 18:41,"686 Cedar St, Dallas, TX 75001"
232525,Wired Headphones,2,11.99,10/04/22 18:41,"686 Cedar St, Dallas, TX 75001"
232526,20in Monitor,1,109.99,10/03/22 00:36,"462 9th St, San Francisco, CA 94016"
232527,Flatscreen TV,1,300.0,10/31/22 23:12,"930 9th St, New York City, NY 10001"
232528,Wired Headphones,1,11.99,10/29/22 18:11,"96 Hill St, San Francisco, CA 94016"
232529,34in Ultrawide Monitor,1,379.99,10/24/22 14:42,"97 Cherry St, Seattle, WA 98101"
232530,Wired Headphones,1,11.99,10/08/22 18:25,"544 Madison St, San Francisco, CA 94016"
232531,27in FHD Monitor,1,149.99,10/09/22 23:41,"659 7th St, Los Angeles, CA 90001"
232532,AA Batteries (4-pack),1,3.84,10/10/22 18:43,"468 Cherry St, Seattle, WA 98101"
232533,Apple Airpods Headphones,1,150.0,10/21/22 07:48,"438 Main St, Los Angeles, CA 90001"
232534,Bose SoundSport Headphones,1,99.99,10/26/22 13:03,"797 2nd St, Seattle, WA 98101"
232535,Apple Airpods Headphones,1,150.0,10/13/22 15:25,"664 Washington St, Seattle, WA 98101"
232536,iPhone,1,700.0,10/08/22 17:25,"118 Madison St, Atlanta, GA 30301"
232536,Lightning Charging Cable,1,14.95,10/08/22 17:25,"118 Madison St, Atlanta, GA 30301"
232537,27in FHD Monitor,1,149.99,10/19/22 15:15,"41 Walnut St, Dallas, TX 75001"
232538,AAA Batteries (4-pack),2,2.99,10/18/22 20:27,"362 Ridge St, Dallas, TX 75001"
232539,Google Phone,1,600.0,10/09/22 18:29,"878 North St, Los Angeles, CA 90001"
232540,Apple Airpods Headphones,1,150.0,10/26/22 22:30,"944 Center St, Seattle, WA 98101"
232541,AAA Batteries (4-pack),1,2.99,10/27/22 11:29,"782 Lakeview St, Los Angeles, CA 90001"
232542,Bose SoundSport Headphones,1,99.99,10/27/22 14:55,"884 2nd St, San Francisco, CA 94016"
232543,iPhone,1,700.0,10/13/22 22:32,"366 Forest St, Atlanta, GA 30301"
232544,AA Batteries (4-pack),1,3.84,10/28/22 11:11,"710 9th St, Los Angeles, CA 90001"
232545,20in Monitor,1,109.99,10/05/22 18:14,"534 Chestnut St, San Francisco, CA 94016"
232546,USB-C Charging Cable,1,11.95,10/21/22 09:32,"835 Hickory St, Los Angeles, CA 90001"
232547,Lightning Charging Cable,1,14.95,10/17/22 14:36,"436 Wilson St, Portland, OR 97035"
232548,Apple Airpods Headphones,1,150.0,10/21/22 12:51,"380 Pine St, Austin, TX 73301"
232549,Macbook Pro Laptop,1,1700.0,10/04/22 22:46,"585 9th St, Atlanta, GA 30301"
232550,ThinkPad Laptop,1,999.99,10/26/22 12:01,"550 7th St, Seattle, WA 98101"
232551,AA Batteries (4-pack),1,3.84,10/10/22 11:14,"392 North St, San Francisco, CA 94016"
232552,Lightning Charging Cable,1,14.95,10/02/22 12:47,"579 Elm St, Atlanta, GA 30301"
232553,Lightning Charging Cable,1,14.95,10/16/22 19:58,"604 Lakeview St, Boston, MA 02215"
232554,iPhone,1,700.0,10/24/22 15:33,"814 Church St, San Francisco, CA 94016"
232554,Lightning Charging Cable,1,14.95,10/24/22 15:33,"814 Church St, San Francisco, CA 94016"
232554,Wired Headphones,2,11.99,10/24/22 15:33,"814 Church St, San Francisco, CA 94016"
232555,27in FHD Monitor,1,149.99,10/09/22 16:27,"871 6th St, Atlanta, GA 30301"
232556,Wired Headphones,1,11.99,10/02/22 16:42,"325 Johnson St, New York City, NY 10001"
232557,Lightning Charging Cable,2,14.95,10/26/22 19:29,"917 Jefferson St, Portland, OR 97035"
232558,Lightning Charging Cable,1,14.95,10/04/22 22:40,"95 Hickory St, Dallas, TX 75001"
232559,34in Ultrawide Monitor,1,379.99,10/17/22 21:30,"825 Jefferson St, San Francisco, CA 94016"
232560,34in Ultrawide Monitor,1,379.99,10/22/22 13:33,"332 Cherry St, San Francisco, CA 94016"
232561,Google Phone,1,600.0,10/18/22 08:39,"789 Highland St, Boston, MA 02215"
232562,AAA Batteries (4-pack),1,2.99,10/30/22 13:13,"352 10th St, Boston, MA 02215"
232563,Bose SoundSport Headphones,1,99.99,10/16/22 15:55,"322 West St, Los Angeles, CA 90001"
232564,AAA Batteries (4-pack),1,2.99,10/08/22 12:35,"61 Church St, Boston, MA 02215"
232565,Wired Headphones,1,11.99,10/05/22 14:21,"694 Madison St, Seattle, WA 98101"
232566,AA Batteries (4-pack),1,3.84,10/12/22 09:19,"619 Adams St, Atlanta, GA 30301"
232567,Apple Airpods Headphones,1,150.0,10/31/22 23:12,"914 Forest St, San Francisco, CA 94016"
232568,Lightning Charging Cable,1,14.95,10/25/22 23:20,"866 8th St, Boston, MA 02215"
232569,ThinkPad Laptop,1,999.99,10/10/22 08:00,"543 Hickory St, New York City, NY 10001"
232570,AAA Batteries (4-pack),1,2.99,10/31/22 09:28,"723 Park St, Portland, OR 97035"
232571,27in FHD Monitor,1,149.99,10/14/22 19:46,"569 1st St, Los Angeles, CA 90001"
232572,AAA Batteries (4-pack),1,2.99,10/07/22 11:55,"469 Adams St, Boston, MA 02215"
232573,27in 4K Gaming Monitor,1,389.99,10/04/22 19:44,"370 9th St, San Francisco, CA 94016"
232574,AAA Batteries (4-pack),2,2.99,10/26/22 22:05,"974 Lincoln St, Seattle, WA 98101"
232575,Apple Airpods Headphones,1,150.0,10/06/22 00:54,"219 Johnson St, Dallas, TX 75001"
232576,34in Ultrawide Monitor,1,379.99,10/22/22 18:25,"352 Cedar St, San Francisco, CA 94016"
232577,Apple Airpods Headphones,1,150.0,10/26/22 23:35,"483 Maple St, San Francisco, CA 94016"
232578,AA Batteries (4-pack),1,3.84,10/02/22 18:58,"551 Adams St, San Francisco, CA 94016"
232579,34in Ultrawide Monitor,1,379.99,10/27/22 10:36,"663 Spruce St, San Francisco, CA 94016"
232580,Vareebadd Phone,1,400.0,10/16/22 21:39,"278 Church St, San Francisco, CA 94016"
232581,Wired Headphones,1,11.99,10/22/22 17:13,"645 Jefferson St, Boston, MA 02215"
232582,ThinkPad Laptop,1,999.99,10/25/22 14:58,"500 13th St, Los Angeles, CA 90001"
232583,AAA Batteries (4-pack),1,2.99,10/14/22 00:19,"475 South St, Dallas, TX 75001"
232584,AA Batteries (4-pack),1,3.84,10/16/22 19:01,"948 Main St, Dallas, TX 75001"
232585,AA Batteries (4-pack),2,3.84,10/28/22 00:31,"793 Dogwood St, Dallas, TX 75001"
232586,USB-C Charging Cable,1,11.95,10/05/22 22:04,"623 Church St, Atlanta, GA 30301"
232587,Lightning Charging Cable,1,14.95,10/17/22 09:59,"414 9th St, Los Angeles, CA 90001"
232588,AAA Batteries (4-pack),1,2.99,10/08/22 10:03,"381 9th St, Los Angeles, CA 90001"
232589,Lightning Charging Cable,1,14.95,10/18/22 20:59,"805 Church St, Los Angeles, CA 90001"
232590,iPhone,1,700.0,10/27/22 16:33,"985 River St, San Francisco, CA 94016"
232591,AAA Batteries (4-pack),1,2.99,10/19/22 15:47,"160 South St, Los Angeles, CA 90001"
232592,Lightning Charging Cable,1,14.95,10/20/22 18:21,"285 Walnut St, San Francisco, CA 94016"
232593,Lightning Charging Cable,1,14.95,10/13/22 14:37,"863 Park St, Atlanta, GA 30301"
232594,Lightning Charging Cable,1,14.95,10/05/22 22:23,"891 Cherry St, Atlanta, GA 30301"
232595,Google Phone,1,600.0,10/12/22 17:44,"528 Madison St, San Francisco, CA 94016"
232596,AAA Batteries (4-pack),1,2.99,10/03/22 19:53,"961 West St, Seattle, WA 98101"
232597,AAA Batteries (4-pack),1,2.99,10/17/22 21:53,"167 12th St, Boston, MA 02215"
232598,Google Phone,1,600.0,10/06/22 10:45,"537 Park St, Boston, MA 02215"
232598,USB-C Charging Cable,1,11.95,10/06/22 10:45,"537 Park St, Boston, MA 02215"
232599,Lightning Charging Cable,1,14.95,10/26/22 12:17,"802 1st St, Portland, OR 97035"
232600,34in Ultrawide Monitor,1,379.99,10/21/22 16:35,"589 13th St, Austin, TX 73301"
232601,USB-C Charging Cable,1,11.95,10/30/22 07:34,"382 Forest St, Seattle, WA 98101"
232602,Apple Airpods Headphones,1,150.0,10/20/22 18:19,"95 West St, Boston, MA 02215"
232603,AAA Batteries (4-pack),1,2.99,10/10/22 08:22,"72 7th St, Atlanta, GA 30301"
232604,Bose SoundSport Headphones,1,99.99,10/02/22 16:15,"845 10th St, Dallas, TX 75001"
232605,USB-C Charging Cable,1,11.95,10/01/22 20:44,"687 North St, New York City, NY 10001"
232606,Bose SoundSport Headphones,1,99.99,10/09/22 22:20,"616 North St, Boston, MA 02215"
232607,34in Ultrawide Monitor,1,379.99,10/27/22 23:06,"515 Sunset St, Los Angeles, CA 90001"
232608,27in FHD Monitor,1,149.99,10/24/22 23:57,"439 2nd St, Dallas, TX 75001"
232609,Macbook Pro Laptop,1,1700.0,10/23/22 20:58,"57 1st St, San Francisco, CA 94016"
232610,Lightning Charging Cable,1,14.95,10/11/22 22:20,"733 Hill St, San Francisco, CA 94016"
232611,USB-C Charging Cable,1,11.95,10/23/22 12:29,"604 Lake St, Seattle, WA 98101"
232612,Bose SoundSport Headphones,1,99.99,10/24/22 22:49,"752 Wilson St, Seattle, WA 98101"
232613,AA Batteries (4-pack),1,3.84,10/16/22 16:19,"168 Wilson St, Los Angeles, CA 90001"
232614,20in Monitor,1,109.99,10/14/22 19:46,"315 11th St, San Francisco, CA 94016"
232615,Bose SoundSport Headphones,1,99.99,10/20/22 11:16,"825 14th St, Boston, MA 02215"
232616,AA Batteries (4-pack),2,3.84,10/24/22 19:35,"418 Forest St, Dallas, TX 75001"
232617,ThinkPad Laptop,1,999.99,10/10/22 11:42,"33 Main St, Boston, MA 02215"
232617,AAA Batteries (4-pack),2,2.99,10/10/22 11:42,"33 Main St, Boston, MA 02215"
232618,AAA Batteries (4-pack),1,2.99,10/12/22 00:30,"376 Hickory St, San Francisco, CA 94016"
232619,Bose SoundSport Headphones,1,99.99,10/08/22 23:23,"345 14th St, Los Angeles, CA 90001"
232620,USB-C Charging Cable,1,11.95,10/14/22 16:37,"832 Hill St, Dallas, TX 75001"
232621,AAA Batteries (4-pack),2,2.99,10/19/22 21:48,"273 Lake St, San Francisco, CA 94016"
232622,USB-C Charging Cable,1,11.95,10/10/22 18:14,"415 Jackson St, New York City, NY 10001"
232623,ThinkPad Laptop,1,999.99,10/29/22 23:01,"621 5th St, Austin, TX 73301"
232624,AA Batteries (4-pack),2,3.84,10/31/22 08:53,"14 Johnson St, Boston, MA 02215"
232625,USB-C Charging Cable,1,11.95,10/20/22 21:20,"39 7th St, San Francisco, CA 94016"
232626,AAA Batteries (4-pack),1,2.99,10/23/22 15:56,"927 North St, San Francisco, CA 94016"
232627,Wired Headphones,1,11.99,10/17/22 16:16,"545 Forest St, New York City, NY 10001"
232628,Bose SoundSport Headphones,1,99.99,10/03/22 14:52,"257 Lincoln St, Los Angeles, CA 90001"
232629,AA Batteries (4-pack),1,3.84,10/08/22 09:09,"850 14th St, Los Angeles, CA 90001"
232630,AAA Batteries (4-pack),1,2.99,10/26/22 20:38,"865 Ridge St, Los Angeles, CA 90001"
232631,AA Batteries (4-pack),3,3.84,10/08/22 17:50,"192 Washington St, Boston, MA 02215"
232632,USB-C Charging Cable,1,11.95,10/18/22 09:33,"48 Elm St, New York City, NY 10001"
232633,USB-C Charging Cable,2,11.95,10/24/22 21:47,"841 Cherry St, San Francisco, CA 94016"
232634,Flatscreen TV,1,300.0,10/10/22 22:59,"660 9th St, Los Angeles, CA 90001"
232635,27in FHD Monitor,1,149.99,10/17/22 06:12,"517 14th St, San Francisco, CA 94016"
232636,Wired Headphones,1,11.99,10/24/22 12:23,"388 6th St, Atlanta, GA 30301"
232637,27in 4K Gaming Monitor,1,389.99,10/29/22 15:59,"703 Meadow St, New York City, NY 10001"
232638,Lightning Charging Cable,1,14.95,10/30/22 19:26,"207 Lakeview St, San Francisco, CA 94016"
232639,20in Monitor,1,109.99,10/05/22 21:13,"637 Madison St, New York City, NY 10001"
232640,Lightning Charging Cable,1,14.95,10/14/22 08:27,"252 Church St, Boston, MA 02215"
232640,AAA Batteries (4-pack),3,2.99,10/14/22 08:27,"252 Church St, Boston, MA 02215"
232641,AA Batteries (4-pack),2,3.84,10/09/22 10:12,"399 Hickory St, Atlanta, GA 30301"
,,,,,
232642,34in Ultrawide Monitor,1,379.99,10/22/22 20:50,"902 Jefferson St, Portland, ME 04101"
232643,USB-C Charging Cable,1,11.95,10/11/22 16:54,"429 Wilson St, Seattle, WA 98101"
232644,Lightning Charging Cable,1,14.95,10/10/22 20:12,"463 Lincoln St, Boston, MA 02215"
232645,USB-C Charging Cable,1,11.95,10/21/22 22:21,"521 Forest St, Boston, MA 02215"
232646,Apple Airpods Headphones,1,150,10/22/22 07:59,"755 Park St, Boston, MA 02215"
232647,Apple Airpods Headphones,1,150,10/09/22 11:53,"697 Park St, Los Angeles, CA 90001"
232648,27in 4K Gaming Monitor,1,389.99,10/23/22 17:53,"10 1st St, San Francisco, CA 94016"
232649,Flatscreen TV,1,300,10/04/22 14:22,"589 8th St, Dallas, TX 75001"
232650,Google Phone,1,600,10/17/22 16:20,"112 Lakeview St, Portland, OR 97035"
232651,Wired Headphones,1,11.99,10/25/22 07:14,"644 Wilson St, Boston, MA 02215"
232652,Wired Headphones,1,11.99,10/09/22 18:43,"818 River St, Portland, OR 97035"
232653,27in FHD Monitor,1,149.99,10/10/22 08:26,"920 North St, Austin, TX 73301"
232654,USB-C Charging Cable,1,11.95,10/25/22 20:28,"183 2nd St, San Francisco, CA 94016"
232655,AA Batteries (4-pack),1,3.84,10/17/22 21:07,"187 14th St, Los Angeles, CA 90001"
232656,AA Batteries (4-pack),1,3.84,10/29/22 18:41,"894 Pine St, Atlanta, GA 30301"
232657,Wired Headphones,1,11.99,10/25/22 00:30,"118 Pine St, Portland, ME 04101"
232658,20in Monitor,1,109.99,10/11/22 10:37,"419 Spruce St, San Francisco, CA 94016"
232659,Wired Headphones,2,11.99,10/22/22 22:18,"556 Maple St, San Francisco, CA 94016"
232660,Apple Airpods Headphones,1,150,10/08/22 18:29,"252 1st St, Dallas, TX 75001"
232661,USB-C Charging Cable,2,11.95,10/19/22 21:43,"636 North St, Los Angeles, CA 90001"
232662,AAA Batteries (4-pack),1,2.99,10/10/22 18:19,"681 Washington St, Portland, OR 97035"
232663,USB-C Charging Cable,2,11.95,10/13/22 09:23,"801 11th St, Dallas, TX 75001"
232664,Lightning Charging Cable,1,14.95,10/05/22 10:58,"845 Lincoln St, Los Angeles, CA 90001"
232665,AA Batteries (4-pack),1,3.84,10/11/22 17:08,"615 Hill St, New York City, NY 10001"
232666,AA Batteries (4-pack),1,3.84,10/24/22 12:28,"755 River St, New York City, NY 10001"
232667,USB-C Charging Cable,1,11.95,10/07/22 19:03,"897 Park St, San Francisco, CA 94016"
232668,Bose SoundSport Headphones,1,99.99,10/06/22 12:41,"626 South St, San Francisco, CA 94016"
232669,Apple Airpods Headphones,1,150,10/04/22 11:57,"88 10th St, San Francisco, CA 94016"
232670,AAA Batteries (4-pack),1,2.99,10/16/22 11:33,"10 1st St, New York City, NY 10001"
232671,Wired Headphones,1,11.99,10/10/22 07:59,"834 South St, Boston, MA 02215"
232672,Bose SoundSport Headphones,1,99.99,10/09/22 17:59,"440 Washington St, San Francisco, CA 94016"
232673,AAA Batteries (4-pack),3,2.99,10/06/22 18:16,"243 Main St, Los Angeles, CA 90001"
232674,Wired Headphones,1,11.99,10/19/22 18:11,"361 Washington St, Austin, TX 73301"
232675,AAA Batteries (4-pack),1,2.99,10/26/22 22:07,"474 9th St, Atlanta, GA 30301"
232676,Lightning Charging Cable,1,14.95,10/15/22 17:59,"763 Pine St, Austin, TX 73301"
232677,Apple Airpods Headphones,1,150,10/10/22 08:14,"630 Highland St, New York City, NY 10001"
232678,USB-C Charging Cable,1,11.95,10/03/22 11:38,"19 Highland St, Los Angeles, CA 90001"
232679,USB-C Charging Cable,1,11.95,10/23/22 11:04,"562 Adams St, Dallas, TX 75001"
232680,AA Batteries (4-pack),2,3.84,10/04/22 08:34,"310 Maple St, San Francisco, CA 94016"
232681,Vareebadd Phone,1,400,10/16/22 21:53,"465 Chestnut St, Austin, TX 73301"
232682,AAA Batteries (4-pack),2,2.99,10/03/22 07:58,"620 Pine St, Los Angeles, CA 90001"
232683,Google Phone,1,600,10/03/22 05:04,"186 Park St, Los Angeles, CA 90001"
232683,AA Batteries (4-pack),2,3.84,10/03/22 05:04,"186 Park St, Los Angeles, CA 90001"
232684,Lightning Charging Cable,1,14.95,10/06/22 18:18,"773 4th St, Austin, TX 73301"
232685,ThinkPad Laptop,1,999.99,10/24/22 01:47,"257 River St, San Francisco, CA 94016"
232686,AAA Batteries (4-pack),1,2.99,10/25/22 19:50,"970 Washington St, Boston, MA 02215"
232687,ThinkPad Laptop,1,999.99,10/02/22 17:47,"329 8th St, Boston, MA 02215"
232688,34in Ultrawide Monitor,1,379.99,10/11/22 09:01,"48 Cedar St, New York City, NY 10001"
232689,LG Dryer,1,600.0,10/24/22 15:18,"101 Walnut St, Boston, MA 02215"
232690,Macbook Pro Laptop,1,1700,10/12/22 14:22,"782 Sunset St, Boston, MA 02215"
232691,Wired Headphones,1,11.99,10/16/22 23:29,"944 Sunset St, Seattle, WA 98101"
232692,Lightning Charging Cable,1,14.95,10/06/22 21:30,"12 Jackson St, Atlanta, GA 30301"
232693,Lightning Charging Cable,1,14.95,10/10/22 12:59,"257 Park St, Los Angeles, CA 90001"
232694,Wired Headphones,1,11.99,10/08/22 09:17,"366 Highland St, San Francisco, CA 94016"
232695,27in 4K Gaming Monitor,1,389.99,10/27/22 17:12,"663 Meadow St, San Francisco, CA 94016"
232696,Lightning Charging Cable,1,14.95,10/11/22 11:46,"170 1st St, Portland, OR 97035"
232696,Apple Airpods Headphones,1,150,10/11/22 11:46,"170 1st St, Portland, OR 97035"
232697,Lightning Charging Cable,1,14.95,10/22/22 11:16,"181 Spruce St, Los Angeles, CA 90001"
232698,Apple Airpods Headphones,1,150,10/02/22 16:54,"643 Elm St, Atlanta, GA 30301"
232699,Macbook Pro Laptop,1,1700,10/19/22 18:42,"953 10th St, Los Angeles, CA 90001"
232699,Wired Headphones,1,11.99,10/19/22 18:42,"953 10th St, Los Angeles, CA 90001"
232700,27in FHD Monitor,1,149.99,10/29/22 21:57,"285 Dogwood St, Los Angeles, CA 90001"
232701,Google Phone,1,600,10/25/22 16:13,"640 Highland St, Seattle, WA 98101"
232702,Lightning Charging Cable,1,14.95,10/05/22 15:21,"380 Adams St, New York City, NY 10001"
232703,USB-C Charging Cable,1,11.95,10/16/22 12:40,"369 Forest St, Los Angeles, CA 90001"
232704,Apple Airpods Headphones,1,150,10/21/22 13:16,"983 Hickory St, San Francisco, CA 94016"
232705,iPhone,1,700,10/09/22 14:59,"951 Spruce St, Boston, MA 02215"
232705,Lightning Charging Cable,1,14.95,10/09/22 14:59,"951 Spruce St, Boston, MA 02215"
232706,Google Phone,1,600,10/27/22 20:24,"756 14th St, Los Angeles, CA 90001"
232706,Wired Headphones,1,11.99,10/27/22 20:24,"756 14th St, Los Angeles, CA 90001"
232707,LG Washing Machine,1,600.0,10/18/22 11:57,"488 Lakeview St, Seattle, WA 98101"
232708,Macbook Pro Laptop,1,1700,10/24/22 01:03,"607 Johnson St, Boston, MA 02215"
232709,iPhone,1,700,10/06/22 19:55,"707 Elm St, Seattle, WA 98101"
232710,Lightning Charging Cable,1,14.95,10/13/22 13:13,"938 South St, Los Angeles, CA 90001"
232711,Lightning Charging Cable,1,14.95,10/12/22 22:49,"189 Johnson St, Boston, MA 02215"
232712,AA Batteries (4-pack),2,3.84,10/23/22 21:29,"923 8th St, Austin, TX 73301"
232713,Bose SoundSport Headphones,2,99.99,10/19/22 19:28,"661 Spruce St, San Francisco, CA 94016"
232714,Bose SoundSport Headphones,1,99.99,10/16/22 09:43,"59 6th St, Boston, MA 02215"
232715,USB-C Charging Cable,1,11.95,10/29/22 14:50,"637 South St, Atlanta, GA 30301"
232716,USB-C Charging Cable,1,11.95,10/10/22 10:36,"810 Johnson St, Portland, OR 97035"
232717,Flatscreen TV,1,300,10/21/22 22:39,"931 Washington St, Dallas, TX 75001"
232718,34in Ultrawide Monitor,1,379.99,10/29/22 12:21,"999 Dogwood St, San Francisco, CA 94016"
232719,Bose SoundSport Headphones,1,99.99,10/05/22 11:55,"861 Madison St, San Francisco, CA 94016"
232720,Apple Airpods Headphones,1,150,10/05/22 21:31,"283 Jackson St, Los Angeles, CA 90001"
232721,Apple Airpods Headphones,1,150,10/12/22 19:35,"895 Spruce St, Austin, TX 73301"
232722,AAA Batteries (4-pack),1,2.99,10/08/22 06:49,"426 Dogwood St, San Francisco, CA 94016"
232723,USB-C Charging Cable,1,11.95,10/08/22 08:38,"459 Maple St, Seattle, WA 98101"
232724,20in Monitor,1,109.99,10/29/22 17:02,"812 Main St, Seattle, WA 98101"
232725,Lightning Charging Cable,1,14.95,10/01/22 13:38,"332 7th St, Boston, MA 02215"
232726,Macbook Pro Laptop,1,1700,10/10/22 18:19,"363 1st St, San Francisco, CA 94016"
232727,AAA Batteries (4-pack),1,2.99,10/11/22 22:07,"344 Maple St, Austin, TX 73301"
232728,AA Batteries (4-pack),1,3.84,10/28/22 21:47,"281 12th St, New York City, NY 10001"
232729,Lightning Charging Cable,1,14.95,10/03/22 13:05,"134 Dogwood St, Los Angeles, CA 90001"
232730,AA Batteries (4-pack),1,3.84,10/21/22 11:22,"596 Elm St, Austin, TX 73301"
232731,27in FHD Monitor,1,149.99,10/08/22 19:22,"28 Spruce St, Los Angeles, CA 90001"
232732,iPhone,1,700,10/24/22 18:24,"569 9th St, New York City, NY 10001"
232733,iPhone,1,700,10/09/22 14:03,"993 River St, New York City, NY 10001"
232733,Lightning Charging Cable,1,14.95,10/09/22 14:03,"993 River St, New York City, NY 10001"
232734,34in Ultrawide Monitor,1,379.99,10/17/22 16:08,"639 Maple St, New York City, NY 10001"
232735,AAA Batteries (4-pack),1,2.99,10/31/22 23:27,"635 6th St, New York City, NY 10001"
232736,AAA Batteries (4-pack),1,2.99,10/02/22 08:03,"646 Wilson St, Los Angeles, CA 90001"
232737,Lightning Charging Cable,1,14.95,10/26/22 18:58,"927 5th St, San Francisco, CA 94016"
232738,Apple Airpods Headphones,1,150,10/28/22 13:00,"509 Chestnut St, New York City, NY 10001"
232739,USB-C Charging Cable,3,11.95,10/20/22 16:34,"732 Lakeview St, Austin, TX 73301"
232740,Apple Airpods Headphones,1,150,10/31/22 13:30,"718 River St, Boston, MA 02215"
232741,Bose SoundSport Headphones,1,99.99,10/20/22 15:49,"42 Lincoln St, New York City, NY 10001"
232742,Macbook Pro Laptop,1,1700,10/09/22 18:41,"659 14th St, San Francisco, CA 94016"
232743,Lightning Charging Cable,1,14.95,10/24/22 07:19,"329 5th St, New York City, NY 10001"
232744,AAA Batteries (4-pack),3,2.99,10/17/22 15:57,"926 Elm St, Los Angeles, CA 90001"
232744,AA Batteries (4-pack),1,3.84,10/17/22 15:57,"926 Elm St, Los Angeles, CA 90001"
232745,27in 4K Gaming Monitor,1,389.99,10/26/22 22:29,"824 Meadow St, Dallas, TX 75001"
232746,Lightning Charging Cable,1,14.95,10/30/22 10:23,"955 4th St, New York City, NY 10001"
