Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
152050,20in Monitor,1,109.99,02/18/22 17:15,"257 Chestnut St, Los Angeles, CA 90001"
152051,Wired Headphones,1,11.99,02/01/22 13:53,"429 Jackson St, New York City, NY 10001"
152052,34in Ultrawide Monitor,1,379.99,02/03/22 11:24,"826 Hill St, New York City, NY 10001"
152053,AA Batteries (4-pack),1,3.84,02/14/22 12:39,"633 Jackson St, Los Angeles, CA 90001"
152054,AA Batteries (4-pack),1,3.84,02/27/22 11:32,"557 Maple St, San Francisco, CA 94016"
152055,AAA Batteries (4-pack),2,2.99,02/07/22 17:39,"381 10th St, Boston, MA 02215"
152056,Apple Airpods Headphones,1,150.0,02/28/22 19:23,"860 7th St, Atlanta, GA 30301"
152057,Flatscreen TV,1,300.0,02/14/22 12:11,"477 Adams St, New York City, NY 10001"
152058,ThinkPad Laptop,1,999.99,02/13/22 11:43,"689 2nd St, Atlanta, GA 30301"
152059,Lightning Charging Cable,1,14.95,02/05/22 11:13,"426 Lincoln St, Dallas, TX 75001"
152060,AA Batteries (4-pack),2,3.84,02/27/22 09:52,"684 Lakeview St, Portland, OR 97035"
152061,Flatscreen TV,1,300.0,02/28/22 16:47,"278 Forest St, San Francisco, CA 94016"
152062,34in Ultrawide Monitor,1,379.99,02/05/22 11:39,"28 South St, Seattle, WA 98101"
152063,27in FHD Monitor,1,149.99,02/15/22 08:41,"275 Johnson St, New York City, NY 10001"
152064,USB-C Charging Cable,1,11.95,02/13/22 11:00,"47 14th St, Dallas, TX 75001"
152065,USB-C Charging Cable,1,11.95,02/28/22 13:26,"364 North St, New York City, NY 10001"
152066,Bose SoundSport Headphones,1,99.99,02/16/22 17:24,"851 Willow St, Dallas, TX 75001"
152067,USB-C Charging Cable,1,11.95,02/15/22 15:51,"772 West St, New York City, NY 10001"
152068,USB-C Charging Cable,1,11.95,02/03/22 19:06,"876 Jefferson St, New York City, NY 10001"
152069,20in Monitor,1,109.99,02/18/22 13:09,"446 Elm St, Dallas, TX 75001"
152070,Lightning Charging Cable,1,14.95,02/06/22 12:05,"304 Hickory St, Los Angeles, CA 90001"
152071,20in Monitor,1,109.99,02/18/22 00:10,"908 Hickory St, Portland, OR 97035"
152072,AAA Batteries (4-pack),1,2.99,02/06/22 13:41,"492 North St, Seattle, WA 98101"
152073,LG Dryer,1,600.0,02/24/22 22:37,"476 Pine St, Dallas, TX 75001"
152074,USB-C Charging Cable,1,11.95,02/28/22 19:55,"271 Johnson St, Los Angeles, CA 90001"
152075,Apple Airpods Headphones,1,150.0,02/13/22 00:54,"454 10th St, Boston, MA 02215"
152076,20in Monitor,1,109.99,02/18/22 20:49,"612 Chestnut St, New York City, NY 10001"
152077,AA Batteries (4-pack),1,3.84,02/08/22 22:40,"307 Willow St, New York City, NY 10001"
152078,USB-C Charging Cable,1,11.95,02/08/22 21:32,"238 North St, Dallas, TX 75001"
152079,AA Batteries (4-pack),2,3.84,02/14/22 21:58,"247 Jackson St, Dallas, TX 75001"
152080,Bose SoundSport Headphones,1,99.99,02/24/22 14:03,"77 8th St, New York City, NY 10001"
152081,iPhone,1,700.0,02/22/22 18:17,"943 Dogwood St, Boston, MA 02215"
152082,AAA Batteries (4-pack),1,2.99,02/27/22 09:26,"37 Madison St, San Francisco, CA 94016"
152083,AAA Batteries (4-pack),1,2.99,02/25/22 10:42,"823 2nd St, New York City, NY 10001"
152084,27in 4K Gaming Monitor,1,389.99,02/22/22 11:06,"676 Maple St, Boston, MA 02215"
152085,USB-C Charging Cable,1,11.95,02/26/22 21:05,"304 North St, Austin, TX 73301"
152086,USB-C Charging Cable,1,11.95,02/20/22 13:06,"356 14th St, Los Angeles, CA 90001"
152087,AAA Batteries (4-pack),2,2.99,02/05/22 19:29,"404 South St, Atlanta, GA 30301"
152088,AA Batteries (4-pack),2,3.84,02/15/22 08:14,"309 10th St, Boston, MA 02215"
152089,iPhone,1,700.0,02/26/22 18:57,"241 Highland St, Los Angeles, CA 90001"
152090,Bose SoundSport Headphones,1,99.99,02/08/22 19:32,"921 5th St, Austin, TX 73301"
152091,AA Batteries (4-pack),1,3.84,02/05/22 18:35,"678 Willow St, San Francisco, CA 94016"
152092,Wired Headphones,2,11.99,02/12/22 17:35,"3 Main St, San Francisco, CA 94016"
152093,ThinkPad Laptop,1,999.99,02/08/22 16:58,"820 Cherry St, New York City, NY 10001"
152094,AAA Batteries (4-pack),2,2.99,02/22/22 12:48,"858 4th St, San Francisco, CA 94016"
152095,AA Batteries (4-pack),3,3.84,02/16/22 12:16,"641 Jefferson St, Los Angeles, CA 90001"
152096,Wired Headphones,1,11.99,02/12/22 13:31,"243 Willow St, San Francisco, CA 94016"
152097,Lightning Charging Cable,1,14.95,02/18/22 23:41,"862 Walnut St, Atlanta, GA 30301"
152098,AA Batteries (4-pack),1,3.84,02/03/22 14:12,"781 8th St, Seattle, WA 98101"
152099,Wired Headphones,1,11.99,02/21/22 22:20,"822 Chestnut St, Boston, MA 02215"
152100,AAA Batteries (4-pack),2,2.99,02/20/22 21:38,"115 1st St, Seattle, WA 98101"
152101,27in FHD Monitor,1,149.99,02/02/22 21:32,"965 Church St, Los Angeles, CA 90001"
152102,Wired Headphones,1,11.99,02/05/22 16:19,"664 Chestnut St, Boston, MA 02215"
152103,Wired Headphones,1,11.99,02/03/22 13:33,"514 11th St, Seattle, WA 98101"
152104,USB-C Charging Cable,1,11.95,02/11/22 15:22,"778 Park St, Seattle, WA 98101"
152105,34in Ultrawide Monitor,1,379.99,02/20/22 13:13,"891 Meadow St, Los Angeles, CA 90001"
152106,Google Phone,1,600.0,02/12/22 18:14,"657 1st St, New York City, NY 10001"
152107,Lightning Charging Cable,1,14.95,02/19/22 00:50,"552 Hill St, Portland, OR 97035"
152108,Flatscreen TV,1,300.0,02/15/22 03:07,"98 Lakeview St, Atlanta, GA 30301"
152109,AAA Batteries (4-pack),2,2.99,02/09/22 09:38,"21 Johnson St, Boston, MA 02215"
152110,AA Batteries (4-pack),1,3.84,02/03/22 18:03,"560 Cedar St, San Francisco, CA 94016"
152111,Wired Headphones,2,11.99,02/11/22 21:55,"564 Jefferson St, Portland, ME 04101"
152112,USB-C Charging Cable,1,11.95,02/19/22 14:22,"997 Park St, Dallas, TX 75001"
152113,Lightning Charging Cable,2,14.95,02/12/22 19:36,"758 West St, Los Angeles, CA 90001"
152114,AAA Batteries (4-pack),1,2.99,02/28/22 16:10,"887 7th St, New York City, NY 10001"
152115,27in FHD Monitor,1,149.99,02/03/22 00:41,"990 14th St, New York City, NY 10001"
152116,AAA Batteries (4-pack),1,2.99,02/12/22 23:23,"124 6th St, San Francisco, CA 94016"
152117,AA Batteries (4-pack),2,3.84,02/18/22 18:37,"731 West St, Boston, MA 02215"
152118,Flatscreen TV,1,300.0,02/13/22 22:05,"942 13th St, Atlanta, GA 30301"
152119,Wired Headphones,1,11.99,02/16/22 11:59,"559 West St, New York City, NY 10001"
152120,Lightning Charging Cable,1,14.95,02/12/22 13:37,"614 Jefferson St, Dallas, TX 75001"
152121,iPhone,1,700.0,02/08/22 16:35,"877 Center St, Atlanta, GA 30301"
152122,Lightning Charging Cable,1,14.95,02/09/22 18:09,"329 Spruce St, San Francisco, CA 94016"
152123,27in 4K Gaming Monitor,1,389.99,02/01/22 13:25,"427 Cedar St, New York City, NY 10001"
152124,Vareebadd Phone,1,400.0,02/28/22 20:57,"945 14th St, Los Angeles, CA 90001"
152125,AAA Batteries (4-pack),1,2.99,02/18/22 00:10,"494 Hickory St, San Francisco, CA 94016"
152126,Wired Headphones,1,11.99,02/25/22 16:09,"256 Walnut St, New York City, NY 10001"
152127,USB-C Charging Cable,1,11.95,02/07/22 20:53,"177 Wilson St, Dallas, TX 75001"
152128,AAA Batteries (4-pack),1,2.99,02/24/22 19:34,"760 Main St, Atlanta, GA 30301"
152129,Bose SoundSport Headphones,1,99.99,02/10/22 12:03,"987 7th St, San Francisco, CA 94016"
152130,Lightning Charging Cable,1,14.95,02/07/22 15:09,"145 Ridge St, Atlanta, GA 30301"
152131,Apple Airpods Headphones,1,150.0,02/07/22 12:47,"132 Madison St, San Francisco, CA 94016"
152132,iPhone,1,700.0,02/26/22 13:49,"878 Spruce St, Seattle, WA 98101"
152132,Lightning Charging Cable,1,14.95,02/26/22 13:49,"878 Spruce St, Seattle, WA 98101"
152133,AAA Batteries (4-pack),2,2.99,02/07/22 18:23,"674 6th St, Los Angeles, CA 90001"
152134,Apple Airpods Headphones,1,150.0,02/15/22 23:02,"573 6th St, Boston, MA 02215"
152135,Lightning Charging Cable,1,14.95,02/18/22 14:36,"961 Cherry St, San Francisco, CA 94016"
152136,Wired Headphones,1,11.99,02/14/22 14:27,"152 Cedar St, Austin, TX 73301"
152137,iPhone,1,700.0,02/08/22 10:42,"715 Park St, Boston, MA 02215"
152138,AA Batteries (4-pack),1,3.84,02/26/22 20:12,"445 South St, San Francisco, CA 94016"
152139,27in FHD Monitor,1,149.99,02/05/22 11:28,"720 Lake St, Los Angeles, CA 90001"
152140,AA Batteries (4-pack),1,3.84,02/16/22 22:27,"300 9th St, Atlanta, GA 30301"
152141,Wired Headphones,1,11.99,02/10/22 08:14,"117 Ridge St, Dallas, TX 75001"
152142,USB-C Charging Cable,1,11.95,02/14/22 15:15,"730 Lincoln St, Portland, OR 97035"
152143,iPhone,1,700.0,02/09/22 11:39,"353 Cedar St, San Francisco, CA 94016"
152143,Wired Headphones,1,11.99,02/09/22 11:39,"353 Cedar St, San Francisco, CA 94016"
152144,Google Phone,1,600.0,02/17/22 20:01,"572 Lakeview St, Atlanta, GA 30301"
152145,Vareebadd Phone,1,400.0,02/14/22 11:32,"76 Ridge St, Portland, OR 97035"
152145,Wired Headphones,1,11.99,02/14/22 11:32,"76 Ridge St, Portland, OR 97035"
152146,Wired Headphones,1,11.99,02/13/22 12:12,"856 West St, Dallas, TX 75001"
152147,20in Monitor,1,109.99,02/01/22 07:21,"941 Chestnut St, Dallas, TX 75001"
152148,AAA Batteries (4-pack),1,2.99,02/23/22 15:21,"608 Chestnut St, Boston, MA 02215"
152149,USB-C Charging Cable,2,11.95,02/17/22 20:19,"350 Maple St, Boston, MA 02215"
152150,USB-C Charging Cable,1,11.95,02/24/22 16:49,"841 4th St, New York City, NY 10001"
152151,AAA Batteries (4-pack),1,2.99,02/09/22 13:58,"143 West St, San Francisco, CA 94016"
152152,Flatscreen TV,1,300.0,02/02/22 12:13,"554 Spruce St, Los Angeles, CA 90001"
152153,Lightning Charging Cable,1,14.95,02/04/22 19:15,"690 Willow St, Dallas, TX 75001"
152154,27in FHD Monitor,1,149.99,02/25/22 12:07,"157 1st St, Boston, MA 02215"
152155,USB-C Charging Cable,1,11.95,02/18/22 00:56,"282 Walnut St, Dallas, TX 75001"
152156,AAA Batteries (4-pack),2,2.99,02/21/22 18:41,"377 Center St, Dallas, TX 75001"
152157,USB-C Charging Cable,1,11.95,02/02/22 20:19,"587 Lakeview St, New York City, NY 10001"
152158,AAA Batteries (4-pack),2,2.99,02/14/22 07:54,"904 Park St, Los Angeles, CA 90001"
152159,27in 4K Gaming Monitor,1,389.99,02/25/22 10:33,"75 Walnut St, San Francisco, CA 94016"
152160,Wired Headphones,1,11.99,02/14/22 15:30,"534 Meadow St, Los Angeles, CA 90001"
152161,20in Monitor,1,109.99,02/27/22 17:37,"473 9th St, San Francisco, CA 94016"
152162,AAA Batteries (4-pack),1,2.99,02/15/22 15:02,"818 North St, Los Angeles, CA 90001"
152163,20in Monitor,1,109.99,02/07/22 09:44,"97 Dogwood St, San Francisco, CA 94016"
152164,Lightning Charging Cable,1,14.95,02/13/22 13:02,"801 Ridge St, San Francisco, CA 94016"
152165,Macbook Pro Laptop,1,1700.0,02/23/22 19:45,"214 9th St, Los Angeles, CA 90001"
152166,Wired Headphones,1,11.99,02/05/22 07:01,"215 North St, San Francisco, CA 94016"
152167,AAA Batteries (4-pack),1,2.99,02/04/22 20:00,"738 Johnson St, Boston, MA 02215"
152168,34in Ultrawide Monitor,1,379.99,02/28/22 20:59,"397 Lake St, Atlanta, GA 30301"
152169,AAA Batteries (4-pack),2,2.99,02/05/22 15:11,"681 Maple St, Portland, OR 97035"
152170,Bose SoundSport Headphones,1,99.99,02/26/22 10:21,"687 Willow St, San Francisco, CA 94016"
152171,USB-C Charging Cable,1,11.95,02/08/22 17:57,"742 Lakeview St, San Francisco, CA 94016"
152172,AAA Batteries (4-pack),2,2.99,02/03/22 15:15,"890 Spruce St, San Francisco, CA 94016"
152173,Macbook Pro Laptop,1,1700.0,02/10/22 23:36,"131 Hill St, Boston, MA 02215"
152174,34in Ultrawide Monitor,1,379.99,02/03/22 14:03,"179 8th St, New York City, NY 10001"
152175,iPhone,1,700.0,02/16/22 13:14,"814 Highland St, Los Angeles, CA 90001"
152176,27in FHD Monitor,1,149.99,02/27/22 13:17,"682 7th St, San Francisco, CA 94016"
152177,AAA Batteries (4-pack),1,2.99,02/15/22 17:29,"859 Spruce St, New York City, NY 10001"
152178,iPhone,1,700.0,02/07/22 18:18,"788 Madison St, Boston, MA 02215"
152179,AAA Batteries (4-pack),1,2.99,02/05/22 16:11,"215 Walnut St, San Francisco, CA 94016"
152180,34in Ultrawide Monitor,1,379.99,02/09/22 18:06,"766 Adams St, San Francisco, CA 94016"
152181,Lightning Charging Cable,1,14.95,02/21/22 01:40,"422 2nd St, Atlanta, GA 30301"
152182,AAA Batteries (4-pack),1,2.99,02/05/22 16:08,"26 4th St, Los Angeles, CA 90001"
152183,AAA Batteries (4-pack),1,2.99,02/16/22 01:16,"383 9th St, Atlanta, GA 30301"
152184,Lightning Charging Cable,1,14.95,02/23/22 15:34,"398 Johnson St, Boston, MA 02215"
152185,Lightning Charging Cable,1,14.95,02/09/22 18:59,"8 8th St, San Francisco, CA 94016"
152186,Wired Headphones,1,11.99,02/09/22 14:59,"748 10th St, Atlanta, GA 30301"
152187,AAA Batteries (4-pack),2,2.99,02/09/22 13:08,"93 Highland St, Portland, OR 97035"
152188,Apple Airpods Headphones,1,150.0,02/24/22 23:25,"977 Willow St, Los Angeles, CA 90001"
152189,AA Batteries (4-pack),1,3.84,02/21/22 20:34,"752 Jackson St, San Francisco, CA 94016"
152190,USB-C Charging Cable,1,11.95,02/12/22 21:15,"715 Meadow St, San Francisco, CA 94016"
152191,Apple Airpods Headphones,1,150.0,02/13/22 20:34,"190 Johnson St, Los Angeles, CA 90001"
152192,AAA Batteries (4-pack),1,2.99,02/22/22 09:58,"55 South St, San Francisco, CA 94016"
152193,ThinkPad Laptop,1,999.99,02/21/22 12:38,"381 7th St, Los Angeles, CA 90001"
152194,iPhone,1,700.0,02/28/22 17:39,"688 Center St, Boston, MA 02215"
152194,Lightning Charging Cable,1,14.95,02/28/22 17:39,"688 Center St, Boston, MA 02215"
152195,Lightning Charging Cable,1,14.95,02/18/22 09:19,"177 Lake St, Los Angeles, CA 90001"
152196,Bose SoundSport Headphones,1,99.99,02/19/22 14:55,"718 Hill St, Los Angeles, CA 90001"
152197,Lightning Charging Cable,1,14.95,02/13/22 10:10,"680 12th St, San Francisco, CA 94016"
152198,Lightning Charging Cable,1,14.95,02/11/22 00:25,"673 Hickory St, Boston, MA 02215"
152199,AAA Batteries (4-pack),2,2.99,02/26/22 15:39,"293 Wilson St, Los Angeles, CA 90001"
152200,Wired Headphones,1,11.99,02/26/22 13:58,"244 11th St, San Francisco, CA 94016"
152201,iPhone,1,700.0,02/26/22 18:28,"968 Highland St, Austin, TX 73301"
152201,Lightning Charging Cable,1,14.95,02/26/22 18:28,"968 Highland St, Austin, TX 73301"
152202,Lightning Charging Cable,1,14.95,02/19/22 09:59,"207 13th St, Atlanta, GA 30301"
152203,27in FHD Monitor,1,149.99,02/11/22 23:33,"338 7th St, San Francisco, CA 94016"
152204,Lightning Charging Cable,2,14.95,02/18/22 14:36,"277 Johnson St, New York City, NY 10001"
152205,Apple Airpods Headphones,1,150.0,02/08/22 14:14,"599 1st St, Atlanta, GA 30301"
152206,AAA Batteries (4-pack),1,2.99,02/26/22 10:52,"42 Lakeview St, Boston, MA 02215"
152207,27in 4K Gaming Monitor,1,389.99,02/27/22 20:42,"367 Hill St, Los Angeles, CA 90001"
152208,AA Batteries (4-pack),1,3.84,02/21/22 12:47,"810 Highland St, New York City, NY 10001"
152209,Lightning Charging Cable,1,14.95,02/02/22 15:18,"98 Lake St, Austin, TX 73301"
152210,Apple Airpods Headphones,1,150.0,02/12/22 02:16,"730 Cedar St, San Francisco, CA 94016"
152211,27in 4K Gaming Monitor,1,389.99,02/13/22 10:00,"21 Forest St, San Francisco, CA 94016"
152212,34in Ultrawide Monitor,1,379.99,02/14/22 19:27,"642 Chestnut St, Dallas, TX 75001"
152213,Wired Headphones,2,11.99,02/17/22 07:06,"190 Walnut St, New York City, NY 10001"
152214,AAA Batteries (4-pack),1,2.99,02/12/22 17:01,"529 5th St, Boston, MA 02215"
152215,Flatscreen TV,1,300.0,02/19/22 15:13,"939 Pine St, Los Angeles, CA 90001"
,,,,,
152216,Bose SoundSport Headphones,1,99.99,02/26/22 21:33,"905 South St, Los Angeles, CA 90001"
152217,AAA Batteries (4-pack),1,2.99,02/27/22 10:16,"948 Washington St, Dallas, TX 75001"
152218,AA Batteries (4-pack),1,3.84,02/13/22 19:29,"822 Walnut St, Atlanta, GA 30301"
152219,Wired Headphones,1,11.99,02/21/22 16:31,"869 Washington St, Atlanta, GA 30301"
152220,Google Phone,1,600,02/20/22 09:14,"479 Hill St, Portland, OR 97035"
152221,AA Batteries (4-pack),1,3.84,02/02/22 12:22,"675 Forest St, San Francisco, CA 94016"
152222,Vareebadd Phone,1,400,02/01/22 20:58,"423 Cedar St, Dallas, TX 75001"
152223,AA Batteries (4-pack),2,3.84,02/14/22 18:59,"643 Walnut St, Dallas, TX 75001"
152224,Wired Headphones,1,11.99,02/17/22 16:26,"322 Sunset St, San Francisco, CA 94016"
152225,AAA Batteries (4-pack),4,2.99,02/16/22 09:27,"453 West St, Los Angeles, CA 90001"
152226,Wired Headphones,1,11.99,02/05/22 13:06,"529 11th St, Los Angeles, CA 90001"
152227,Apple Airpods Headphones,1,150,02/19/22 17:06,"81 Elm St, San Francisco, CA 94016"
152228,AA Batteries (4-pack),1,3.84,02/04/22 11:16,"437 Meadow St, San Francisco, CA 94016"
152229,Wired Headphones,1,11.99,02/27/22 19:35,"908 Washington St, Boston, MA 02215"
152230,iPhone,1,700,02/01/22 15:22,"746 12th St, San Francisco, CA 94016"
152231,Lightning Charging Cable,1,14.95,02/18/22 17:37,"131 Meadow St, Los Angeles, CA 90001"
152232,34in Ultrawide Monitor,1,379.99,02/09/22 19:38,"370 13th St, Seattle, WA 98101"
152233,Google Phone,1,600,02/04/22 18:41,"764 North St, Seattle, WA 98101"
152234,AA Batteries (4-pack),1,3.84,02/18/22 09:56,"673 1st St, Dallas, TX 75001"
152235,AA Batteries (4-pack),2,3.84,02/08/22 17:51,"190 West St, Atlanta, GA 30301"
152236,Lightning Charging Cable,1,14.95,02/07/22 12:08,"393 10th St, San Francisco, CA 94016"
152237,Wired Headphones,1,11.99,02/20/22 04:28,"755 9th St, Boston, MA 02215"
152238,20in Monitor,1,109.99,02/10/22 13:31,"268 Spruce St, Boston, MA 02215"
152239,AA Batteries (4-pack),2,3.84,02/14/22 22:02,"341 9th St, Seattle, WA 98101"
152240,AA Batteries (4-pack),1,3.84,02/05/22 18:50,"233 Park St, Atlanta, GA 30301"
152241,iPhone,1,700,02/25/22 21:42,"747 Washington St, Boston, MA 02215"
152242,Google Phone,1,600,02/03/22 08:41,"19 Lake St, Atlanta, GA 30301"
152243,AAA Batteries (4-pack),2,2.99,02/08/22 21:56,"206 11th St, Austin, TX 73301"
152244,Wired Headphones,2,11.99,02/21/22 16:22,"143 Chestnut St, Seattle, WA 98101"
152245,AA Batteries (4-pack),2,3.84,02/14/22 23:25,"536 Pine St, Atlanta, GA 30301"
152246,Apple Airpods Headphones,1,150,02/20/22 11:39,"40 12th St, Portland, OR 97035"
152247,AA Batteries (4-pack),1,3.84,02/21/22 13:45,"949 13th St, Los Angeles, CA 90001"
152248,Apple Airpods Headphones,1,150,02/06/22 11:04,"702 6th St, Los Angeles, CA 90001"
152249,34in Ultrawide Monitor,1,379.99,02/21/22 16:58,"779 5th St, Los Angeles, CA 90001"
152250,AA Batteries (4-pack),1,3.84,02/22/22 12:00,"733 Madison St, Portland, ME 04101"
152251,USB-C Charging Cable,1,11.95,02/07/22 12:16,"281 Lakeview St, Boston, MA 02215"
152252,AAA Batteries (4-pack),1,2.99,02/13/22 17:11,"330 4th St, Dallas, TX 75001"
152253,27in 4K Gaming Monitor,1,389.99,02/11/22 02:09,"951 Pine St, Los Angeles, CA 90001"
152254,AAA Batteries (4-pack),2,2.99,02/27/22 08:09,"439 1st St, Atlanta, GA 30301"
152255,USB-C Charging Cable,1,11.95,02/04/22 20:06,"567 Lakeview St, San Francisco, CA 94016"
152256,Lightning Charging Cable,1,14.95,02/13/22 16:41,"472 Cherry St, San Francisco, CA 94016"
152257,USB-C Charging Cable,1,11.95,02/16/22 17:06,"547 West St, San Francisco, CA 94016"
152257,Bose SoundSport Headphones,1,99.99,02/16/22 17:06,"547 West St, San Francisco, CA 94016"
152258,34in Ultrawide Monitor,1,379.99,02/22/22 10:00,"949 Lake St, New York City, NY 10001"
152259,iPhone,1,700,02/01/22 22:38,"5 Church St, New York City, NY 10001"
152260,AA Batteries (4-pack),2,3.84,02/01/22 11:37,"289 8th St, New York City, NY 10001"
152261,AAA Batteries (4-pack),1,2.99,02/17/22 16:12,"871 Forest St, Los Angeles, CA 90001"
152262,27in 4K Gaming Monitor,1,389.99,02/06/22 12:26,"110 Center St, Portland, ME 04101"
152263,Lightning Charging Cable,1,14.95,02/27/22 02:08,"240 Center St, Boston, MA 02215"
152264,27in FHD Monitor,1,149.99,02/28/22 11:29,"986 4th St, New York City, NY 10001"
152265,AA Batteries (4-pack),2,3.84,02/11/22 10:11,"738 Spruce St, Portland, OR 97035"
152266,34in Ultrawide Monitor,1,379.99,02/27/22 13:35,"314 Forest St, Los Angeles, CA 90001"
152267,Apple Airpods Headphones,1,150,02/05/22 10:14,"574 1st St, Atlanta, GA 30301"
152268,20in Monitor,1,109.99,02/27/22 15:53,"911 Lakeview St, Dallas, TX 75001"
152269,34in Ultrawide Monitor,1,379.99,02/10/22 14:09,"821 Johnson St, Austin, TX 73301"
152270,USB-C Charging Cable,1,11.95,02/15/22 09:47,"214 13th St, New York City, NY 10001"
152271,Apple Airpods Headphones,1,150,02/19/22 15:41,"969 Maple St, Dallas, TX 75001"
152272,Flatscreen TV,1,300,02/11/22 18:34,"138 Lake St, New York City, NY 10001"
152273,27in 4K Gaming Monitor,1,389.99,02/18/22 10:17,"751 South St, Atlanta, GA 30301"
152274,Apple Airpods Headphones,1,150,02/14/22 19:18,"360 11th St, Atlanta, GA 30301"
152275,Lightning Charging Cable,2,14.95,02/03/22 12:45,"180 Meadow St, Los Angeles, CA 90001"
152276,AAA Batteries (4-pack),1,2.99,02/23/22 23:09,"769 Willow St, Boston, MA 02215"
152277,Apple Airpods Headphones,1,150,02/18/22 11:07,"558 Park St, San Francisco, CA 94016"
152278,Wired Headphones,1,11.99,02/12/22 19:05,"944 14th St, Portland, OR 97035"
152279,AA Batteries (4-pack),1,3.84,02/13/22 19:44,"140 Willow St, Los Angeles, CA 90001"
152280,Lightning Charging Cable,1,14.95,02/23/22 18:58,"195 7th St, Portland, OR 97035"
152281,iPhone,1,700,02/27/22 13:08,"951 Meadow St, San Francisco, CA 94016"
152282,Bose SoundSport Headphones,1,99.99,02/18/22 13:34,"8 10th St, Dallas, TX 75001"
152283,Apple Airpods Headphones,1,150,02/22/22 03:17,"422 Maple St, Dallas, TX 75001"
152284,USB-C Charging Cable,1,11.95,02/10/22 18:47,"446 Maple St, San Francisco, CA 94016"
152285,Flatscreen TV,1,300,02/20/22 22:49,"419 Dogwood St, San Francisco, CA 94016"
152286,USB-C Charging Cable,1,11.95,02/18/22 15:20,"925 Lake St, Dallas, TX 75001"
152286,AAA Batteries (4-pack),1,2.99,02/18/22 15:20,"925 Lake St, Dallas, TX 75001"
152287,iPhone,1,700,02/03/22 10:31,"107 Walnut St, San Francisco, CA 94016"
152287,Lightning Charging Cable,1,14.95,02/03/22 10:31,"107 Walnut St, San Francisco, CA 94016"
152288,Google Phone,1,600,02/28/22 12:26,"755 9th St, Los Angeles, CA 90001"
152288,Wired Headphones,1,11.99,02/28/22 12:26,"755 9th St, Los Angeles, CA 90001"
152289,27in FHD Monitor,1,149.99,02/12/22 14:08,"241 11th St, Los Angeles, CA 90001"
152290,27in FHD Monitor,1,149.99,02/23/22 11:03,"836 North St, Los Angeles, CA 90001"
152291,USB-C Charging Cable,1,11.95,02/03/22 13:59,"428 Willow St, Los Angeles, CA 90001"
152292,Flatscreen TV,1,300,02/01/22 10:39,"900 River St, Dallas, TX 75001"
152293,USB-C Charging Cable,1,11.95,02/08/22 19:54,"325 Ridge St, Atlanta, GA 30301"
